,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,Dew,humidity,Precipitation,precipcover,windspeed,winddir,cloudcover,solarenergy,uvindex,moonphase,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_snow
4730,1674000000.0,6.0,-5.4,-0.2,4.6,-11.4,-3.8,-4.83,21.1,0.0,0.0,16.6,40.4,82.2,13.5,6,0.88,0,1,0,0
4731,1674086400.0,6.0,-1.8,1.3,4.1,-6.1,-1.2,-4.83,39.8,0.9,25.0,12.6,27.8,78.9,13.5,7,0.91,0,0,0,1
4732,1674172800.0,0.5,-3.5,-1.4,0.4,-6.0,-2.6,-3.7,86.7,27.9,83.33,10.8,302.9,97.7,4.5,3,0.95,0,0,0,1
4733,1674259200.0,6.9,-7.3,-0.8,6.2,-14.0,-4.7,-4.83,44.0,0.3,8.33,17.6,35.9,7.3,16.1,7,0.98,0,0,0,1
4734,1674345600.0,7.8,-5.0,-0.1,6.0,-11.3,-4.4,-4.83,19.5,0.0,0.0,19.1,38.1,0.3,16.8,7,0.0,0,0,0,0
4735,1674432000.0,8.4,-5.4,0.4,7.0,-11.8,-3.5,-4.83,17.8,0.0,0.0,18.4,40.9,47.1,16.4,7,0.05,0,1,0,0
4736,1674518400.0,5.3,-2.1,0.8,5.0,-7.3,-1.8,-4.83,55.5,5.0,70.83,16.2,31.8,95.3,8.5,5,0.08,0,0,0,1
4737,1674604800.0,5.6,-2.4,0.9,2.9,-6.8,-1.1,-2.1,81.8,11.0,87.5,12.2,276.2,97.5,8.4,6,0.11,0,0,0,1
4738,1674691200.0,9.1,-4.4,1.6,7.6,-10.2,-1.9,-4.83,43.6,0.1,4.17,16.6,30.2,26.0,16.7,7,0.15,0,0,0,1
4739,1674777600.0,9.8,-4.2,1.5,9.1,-10.6,-2.4,-4.83,22.1,0.0,0.0,20.2,41.3,0.0,17.3,7,0.18,0,0,0,0
4740,1674864000.0,12.6,-2.5,3.3,12.6,-8.6,-0.3,-4.83,19.7,0.0,0.0,22.0,41.0,0.0,17.6,7,0.25,0,0,0,0
4741,1674950400.0,9.3,-0.5,3.8,8.2,-5.8,0.7,-4.83,27.0,0.4,16.67,19.4,17.0,79.2,8.8,5,0.25,0,0,1,0
4742,1675036800.0,4.6,-1.6,1.3,2.6,-6.5,-1.5,-4.6,68.0,18.7,70.83,15.8,2.7,100.0,4.3,2,0.28,0,0,0,1
4743,1675123200.0,8.7,-6.0,1.0,7.7,-12.7,-2.9,-4.83,38.3,0.0,0.0,19.1,33.2,20.8,16.8,7,0.32,0,1,0,0
4744,1672617600.0,10.5,-5.1,1.4,10.5,-11.6,-2.5,-4.83,26.0,0.0,0.0,20.2,42.1,6.3,17.7,8,0.35,0,0,0,0
4745,1675296000.0,11.0,-3.0,2.6,11.0,-9.2,-0.8,-4.83,29.2,0.0,0.0,20.9,38.2,78.4,12.6,5,0.38,0,1,0,0
4746,1677715200.0,10.9,-1.5,3.6,10.9,-6.8,0.6,-4.83,34.1,0.0,0.0,18.0,43.1,16.3,17.5,8,0.42,0,0,0,0
4747,1680393600.0,10.9,-1.3,3.6,10.9,-6.5,0.5,-4.83,38.7,0.0,0.0,17.6,43.5,4.8,17.7,8,0.45,0,0,0,0
4748,1682985600.0,10.4,-2.8,2.7,10.4,-8.5,-0.7,-4.83,32.1,0.0,0.0,18.7,38.8,2.0,18.6,8,0.5,0,0,0,0
4749,1685664000.0,8.3,-3.2,1.7,6.2,-8.9,-1.7,-4.83,37.0,0.4,16.67,17.3,33.9,19.6,18.1,8,0.52,0,0,0,1
4750,1688256000.0,7.7,-4.7,0.7,5.6,-10.6,-2.9,-4.83,41.3,0.3,8.33,16.6,34.5,14.7,18.5,8,0.55,0,0,0,1
4751,1690934400.0,8.8,-5.2,0.9,8.2,-11.7,-2.9,-4.83,32.3,0.0,0.0,19.1,41.8,4.9,18.5,8,0.59,0,0,0,0
4752,1693612800.0,9.3,-3.4,2.6,8.0,-9.4,-0.6,-4.83,36.7,1.0,16.67,18.7,27.8,44.5,18.3,8,0.62,0,0,0,1
4753,1696204800.0,6.5,-1.3,1.6,4.1,-3.7,0.1,-2.0,78.3,11.0,83.33,13.3,280.6,90.6,13.2,7,0.65,0,0,0,1
4754,1698883200.0,5.6,-2.7,1.1,2.7,-5.4,-0.1,-1.9,81.6,12.7,83.33,13.3,234.9,93.4,14.9,8,0.69,0,0,0,1
4755,1701475200.0,2.9,-6.9,-2.8,2.9,-12.9,-6.6,-4.83,56.6,1.1,29.17,16.2,29.2,31.0,19.0,8,0.72,0,0,0,1
4756,1676246400.0,13.8,-6.3,4.0,13.8,-12.7,1.0,-4.83,29.5,0.0,0.0,18.7,48.1,0.0,19.7,8,0.75,0,0,0,0
4757,1676332800.0,13.7,2.4,7.0,13.7,-1.6,4.9,-4.83,29.0,0.0,0.0,16.2,54.5,16.3,19.1,8,0.79,0,0,0,0
4758,1676419200.0,15.9,3.5,8.3,15.9,-0.7,6.1,-4.83,24.3,0.0,0.0,18.7,45.1,0.1,19.7,8,0.83,0,0,0,0
4759,1676505600.0,14.8,3.2,8.0,14.8,-0.8,6.1,-4.83,26.3,0.0,0.0,16.6,45.6,0.0,19.8,8,0.86,0,0,0,0
4760,1676592000.0,15.8,3.5,8.8,15.8,0.0,7.1,-4.83,27.7,0.0,0.0,14.4,53.6,3.1,19.8,8,0.9,0,0,0,0
4761,1676678400.0,16.2,5.1,9.7,16.2,1.8,8.1,-4.83,22.4,0.0,0.0,15.1,50.6,7.5,20.2,8,0.93,0,0,0,0
4762,1676764800.0,15.3,3.8,8.7,15.3,0.1,6.9,-4.83,25.8,0.0,0.0,15.5,44.2,34.1,18.8,8,0.96,0,1,0,0
4763,1676851200.0,13.0,3.3,7.5,13.0,-0.4,5.8,-4.83,28.8,0.1,4.17,15.1,31.3,80.6,12.9,6,0.0,0,0,1,0
4764,1676937600.0,13.0,2.0,7.0,13.0,-1.8,5.4,-4.83,40.9,0.9,20.83,18.4,40.9,58.3,19.6,8,0.03,0,0,1,0
4765,1677024000.0,11.5,-0.6,4.9,11.5,-5.2,2.8,-4.83,39.9,0.5,8.33,14.8,34.9,25.9,18.7,9,0.06,0,0,1,0
4766,1677110400.0,11.9,-0.6,5.0,11.9,-5.5,2.4,-4.83,24.6,0.0,0.0,16.9,44.3,0.1,21.5,9,0.1,0,0,0,0
4767,1677196800.0,12.8,-0.3,5.5,12.8,-5.2,3.0,-4.83,20.9,0.0,0.0,17.3,44.8,23.6,21.3,9,0.13,0,1,0,0
4768,1677283200.0,12.9,0.1,5.7,12.9,-4.6,3.5,-4.83,23.2,0.0,0.0,16.6,45.7,1.6,21.6,9,0.16,0,0,0,0
4769,1677369600.0,11.7,-0.1,5.2,11.7,-4.4,3.0,-4.83,30.9,0.1,4.17,16.2,27.2,19.6,21.2,9,0.2,0,0,1,0
4770,1677456000.0,10.6,-0.4,4.5,10.6,-4.8,2.1,-4.83,37.9,1.0,25.0,16.2,14.4,32.8,19.7,9,0.25,0,0,1,0
4771,1677542400.0,11.2,-0.5,4.8,11.2,-5.1,2.7,-4.83,32.9,0.2,8.33,15.1,22.5,64.0,18.3,8,0.26,0,0,1,0
4772,1672704000.0,11.6,1.9,5.9,11.6,-1.9,4.1,-4.83,46.4,1.4,41.67,14.0,359.8,76.1,17.9,8,0.29,0,0,1,0
4773,1675382400.0,13.2,0.2,6.0,13.2,-4.1,3.8,-4.83,30.6,0.1,4.17,15.1,32.8,8.0,22.5,9,0.33,0,0,1,0
4774,1677801600.0,13.4,1.4,6.9,13.4,-2.6,5.0,-4.83,31.3,0.1,4.17,15.1,43.5,23.7,21.7,9,0.36,0,0,1,0
4775,1680480000.0,13.9,3.5,7.8,13.9,0.3,6.2,-4.83,35.1,0.9,29.17,17.3,19.6,54.2,21.7,9,0.39,0,0,1,0
4776,1683072000.0,13.8,2.4,7.1,13.8,-1.5,5.4,-4.83,31.6,0.1,4.17,16.2,49.0,51.0,22.3,9,0.43,0,0,1,0
4777,1685750400.0,13.3,0.4,6.3,13.3,-4.2,4.2,-4.83,27.3,0.0,0.0,16.2,40.8,7.2,22.9,9,0.46,0,0,0,0
4778,1688342400.0,13.5,0.4,6.4,13.5,-4.2,4.3,-4.83,25.0,0.0,0.0,16.6,35.3,35.4,22.4,9,0.5,0,1,0,0
4779,1691020800.0,13.5,1.2,6.3,13.5,-3.1,4.5,-4.83,37.6,6.0,33.33,15.8,25.5,53.1,22.4,9,0.53,0,0,0,1
4780,1693699200.0,11.6,-0.1,5.3,11.6,-4.0,3.4,-4.7,50.3,1.4,33.33,14.4,20.1,54.8,21.4,9,0.56,0,0,1,0
4781,1696291200.0,14.2,1.0,7.0,14.2,-3.2,5.3,-4.83,31.2,0.0,0.0,15.5,33.9,8.8,23.3,9,0.6,0,0,0,0
4782,1698969600.0,14.6,2.2,7.9,14.6,-1.4,6.5,-4.83,32.1,0.1,4.17,15.1,88.2,20.7,23.4,9,0.63,0,0,1,0
4783,1701561600.0,15.2,3.0,8.5,15.2,-0.4,7.1,-4.83,35.9,1.4,25.0,14.8,34.0,18.2,22.9,9,0.67,0,0,1,0
4784,1678665600.0,14.3,3.1,8.0,14.3,-0.3,6.8,-4.5,43.4,1.8,25.0,13.3,43.5,81.5,18.2,8,0.7,0,0,1,0
4785,1678752000.0,13.7,2.3,7.2,13.7,-1.4,5.6,-3.9,48.4,1.0,25.0,15.1,356.7,53.4,20.6,9,0.74,0,0,1,0
4786,1678838400.0,13.1,1.6,6.8,13.1,-2.1,5.2,-4.83,37.6,0.3,12.5,14.8,35.3,53.7,22.0,9,0.75,0,0,1,0
4787,1678924800.0,11.1,2.6,6.6,11.1,-0.6,5.0,-4.3,47.0,1.6,33.33,11.9,67.9,90.9,14.9,6,0.81,0,0,1,0
4788,1679011200.0,12.2,1.2,5.8,12.2,-2.4,4.2,-4.4,50.2,1.0,29.17,16.6,71.5,56.4,20.8,8,0.84,0,0,1,0
4789,1679097600.0,9.0,2.1,4.7,8.5,-0.8,3.2,-2.6,62.3,5.4,45.83,12.6,162.9,95.7,12.4,6,0.88,0,0,1,0
4790,1679184000.0,10.3,1.9,5.8,10.3,-0.7,4.9,0.2,69.5,4.2,58.33,13.0,196.2,75.2,21.0,8,0.91,0,0,1,0
4791,1679270400.0,9.4,0.8,4.8,7.6,-2.9,3.4,-1.6,65.3,5.9,41.67,12.2,176.6,95.4,14.1,7,0.95,0,0,0,1
4792,1679356800.0,3.2,-0.6,1.7,2.7,-3.7,1.0,1.2,96.3,19.3,75.0,8.6,302.7,96.8,4.3,2,0.0,0,0,0,1
4793,1679443200.0,10.1,-2.8,3.6,10.1,-7.7,0.9,-4.2,59.1,0.5,20.83,14.4,67.3,32.6,24.4,10,0.02,0,0,1,0
4794,1679529600.0,12.4,-0.1,5.6,12.4,-4.2,3.8,-4.83,40.6,0.1,4.17,14.4,77.9,20.3,25.7,10,0.05,0,0,1,0
4795,1679616000.0,12.5,1.0,6.0,12.5,-3.1,4.3,-4.83,49.1,2.8,33.33,15.8,85.1,78.7,21.2,8,0.08,0,0,1,0
4796,1679702400.0,10.1,2.1,5.3,10.1,0.4,4.7,1.3,77.1,11.9,79.17,11.9,220.1,70.5,21.9,10,0.11,0,0,0,1
4797,1679788800.0,11.5,-0.5,5.2,11.5,-5.2,3.2,-3.1,59.0,4.8,45.83,15.8,28.6,24.5,25.9,10,0.15,0,0,0,1
4798,1679875200.0,12.1,-0.5,5.4,12.1,-5.0,3.5,-4.8,51.3,2.1,33.33,14.8,41.8,23.2,25.8,10,0.18,0,0,1,0
4799,1679961600.0,12.6,0.1,6.1,12.6,-4.1,4.2,-4.83,46.6,0.3,8.33,14.8,47.6,63.1,23.3,9,0.21,0,0,1,0
4800,1680048000.0,13.4,1.1,6.9,13.4,-3.1,5.3,-4.83,42.7,1.1,20.83,15.1,99.8,63.4,24.7,10,0.25,0,0,1,0
4801,1680134400.0,14.3,2.3,8.2,14.3,-1.4,7.0,-4.2,44.1,0.1,4.17,14.8,99.0,46.2,26.0,10,0.28,0,0,1,0
4802,1680220800.0,6.9,1.0,4.4,6.9,-0.2,3.4,0.3,77.2,20.5,70.83,11.5,37.0,99.9,6.9,4,0.31,0,0,0,1
4803,1672790400.0,5.9,1.2,3.0,3.9,0.1,2.0,1.9,92.5,9.0,75.0,10.1,134.3,97.7,8.8,5,0.34,0,0,0,1
4804,1675468800.0,9.2,-0.3,4.5,7.2,-4.2,2.4,-1.6,65.0,1.8,33.33,13.0,309.4,53.1,21.6,8,0.37,0,0,1,0
4805,1677888000.0,12.6,1.1,6.1,12.6,-2.7,4.3,-4.5,49.2,2.4,33.33,15.1,358.8,43.7,24.8,10,0.41,0,0,1,0
4806,1680566400.0,11.3,1.5,5.3,11.3,-1.7,3.4,-1.6,64.1,13.5,41.67,14.8,44.7,64.3,20.8,9,0.44,0,0,0,1
4807,1683158400.0,11.7,-1.4,5.1,11.7,-6.3,2.8,-4.83,48.9,0.1,4.17,15.8,36.9,3.2,28.2,10,0.47,0,0,1,0
4808,1685836800.0,12.9,1.1,6.4,12.9,-3.1,4.5,-4.83,34.2,0.1,4.17,15.5,17.5,37.3,24.5,10,0.5,0,0,1,0
4809,1688428800.0,15.2,2.0,8.4,15.2,-2.0,6.7,-4.83,28.7,0.0,0.0,15.5,25.6,2.9,28.3,10,0.54,0,0,0,0
4810,1691107200.0,16.0,2.6,9.1,16.0,-1.7,7.3,-4.83,25.3,0.2,8.33,18.0,42.8,0.8,28.7,10,0.57,0,0,1,0
4811,1693785600.0,15.7,3.5,8.7,15.7,-0.1,7.3,-4.83,38.9,2.3,33.33,15.5,6.2,31.0,25.7,10,0.61,0,0,1,0
4812,1696377600.0,16.1,3.1,9.0,16.1,-0.5,7.5,-4.83,36.5,0.2,8.33,15.5,49.9,15.3,27.7,10,0.65,0,0,1,0
4813,1699056000.0,16.9,3.6,10.0,16.9,-0.1,8.6,-4.83,27.9,0.0,0.0,15.5,38.1,36.5,26.9,10,0.68,0,1,0,0
4814,1701648000.0,17.6,4.6,11.0,17.6,1.1,9.6,-4.83,25.9,0.1,4.17,16.2,20.1,36.8,28.3,10,0.72,0,0,1,0
4815,1681344000.0,18.7,5.2,11.8,18.7,1.9,10.6,-4.83,27.3,0.1,4.17,16.9,22.3,14.4,28.0,10,0.75,0,0,1,0
4816,1681430400.0,20.1,6.3,12.9,20.1,3.3,11.8,-4.83,27.7,0.0,0.0,15.5,27.9,11.6,28.6,10,0.79,0,0,0,0
4817,1681516800.0,19.8,5.2,11.3,19.8,1.9,9.6,-3.6,41.0,8.2,29.17,17.6,43.0,86.5,22.9,10,0.82,0,0,1,0
4818,1681603200.0,18.4,3.8,11.1,18.4,-0.3,9.7,-4.2,37.5,0.0,0.0,18.7,33.8,36.1,27.4,10,0.86,0,1,0,0
4819,1681689600.0,20.1,6.7,13.0,20.1,3.7,12.0,-3.6,33.4,0.1,4.17,15.8,22.4,23.2,28.2,10,0.9,0,0,1,0
4820,1681776000.0,20.5,7.8,13.3,20.5,5.2,12.4,-1.9,37.4,0.7,25.0,16.6,351.8,55.1,26.7,10,0.93,0,0,1,0
4821,1681862400.0,17.4,5.5,11.2,17.4,3.0,10.3,0.3,49.7,8.5,37.5,15.5,350.3,94.1,19.1,7,0.97,0,0,1,0
4822,1681948800.0,8.1,3.8,5.4,8.1,0.7,4.0,3.5,87.5,32.4,79.17,13.0,38.4,99.2,7.9,5,0.0,0,0,0,1
4823,1682035200.0,13.5,2.9,6.7,13.5,-0.5,4.8,-0.1,64.2,5.1,58.33,20.5,45.8,62.3,26.9,10,0.04,0,0,1,0
4824,1682121600.0,13.4,-0.1,6.5,13.4,-5.0,4.3,-4.83,44.6,0.5,16.67,17.6,20.2,41.9,23.4,9,0.07,0,0,1,0
4825,1682208000.0,15.5,-0.1,7.5,15.5,-5.2,5.4,-4.83,33.5,0.1,4.17,18.7,45.8,44.6,27.7,10,0.1,0,0,1,0
4826,1682294400.0,13.6,2.9,7.4,13.6,-0.8,5.8,-4.83,39.6,0.4,12.5,15.1,25.6,94.6,20.9,9,0.13,0,0,1,0
4827,1682380800.0,14.7,2.0,8.2,14.7,-1.5,7.0,-3.5,45.0,0.4,12.5,14.0,346.1,78.7,25.6,10,0.16,0,0,1,0
4828,1682467200.0,16.7,2.5,9.2,16.7,-1.4,7.9,-2.7,45.7,1.1,25.0,15.1,75.4,56.3,27.5,10,0.2,0,0,1,0
4829,1682553600.0,14.9,3.9,8.3,14.9,0.6,6.8,-0.4,57.1,5.8,50.0,17.3,41.7,84.4,20.5,8,0.23,0,0,1,0
4830,1682640000.0,15.6,1.9,8.7,15.6,-2.5,7.0,-3.1,46.4,0.1,4.17,17.3,43.2,77.8,25.2,10,0.25,0,0,1,0
4831,1682726400.0,15.6,3.6,8.5,15.6,-0.1,7.1,-0.5,57.0,9.3,45.83,15.5,57.8,85.2,22.5,9,0.29,0,0,1,0
4832,1682812800.0,9.1,5.0,7.1,7.8,2.9,6.4,4.3,82.3,4.7,66.67,9.4,186.2,96.6,10.2,5,0.32,0,0,1,0
4833,1672876800.0,7.4,4.3,5.5,7.3,2.9,5.0,2.7,82.6,10.9,62.5,8.3,89.7,98.4,6.7,3,0.36,0,0,1,0
4834,1675555200.0,5.5,2.1,4.5,5.5,0.6,3.8,3.0,90.0,22.1,70.83,7.6,70.2,99.8,2.8,1,0.39,0,0,1,0
4835,1677974400.0,7.5,2.3,5.1,7.3,2.3,3.9,3.0,86.5,14.7,41.67,9.7,28.9,97.6,6.5,3,0.42,0,0,0,1
4836,1680652800.0,13.2,1.9,7.2,13.2,-1.7,5.8,1.8,70.0,3.9,37.5,13.3,25.4,51.9,25.1,10,0.45,0,0,1,0
4837,1683244800.0,15.2,1.8,8.1,15.2,-2.2,6.5,-0.8,55.6,0.8,25.0,16.2,21.2,53.3,25.7,10,0.5,0,0,1,0
4838,1685923200.0,16.4,2.1,9.2,16.4,-2.0,7.6,-2.3,47.8,1.6,29.17,15.5,12.0,41.3,27.4,10,0.52,0,0,1,0
4839,1688515200.0,16.0,4.0,9.3,16.0,0.7,7.8,-0.6,53.0,2.5,50.0,14.8,347.3,37.3,26.9,10,0.56,0,0,1,0
4840,1691193600.0,15.9,2.2,9.0,15.9,-2.1,7.3,-4.83,40.9,0.5,20.83,18.7,0.9,33.2,28.1,10,0.59,0,0,1,0
4841,1693872000.0,15.7,3.7,9.0,15.7,0.2,7.3,-4.0,44.2,0.9,29.17,16.6,359.7,43.4,27.9,10,0.63,0,0,1,0
4842,1696464000.0,16.5,3.3,9.6,16.5,-0.2,8.1,-4.8,38.1,0.4,16.67,15.8,1.2,28.2,29.3,10,0.66,0,0,1,0
4843,1699142400.0,18.2,4.7,11.3,18.2,1.5,10.0,-4.83,31.5,0.0,0.0,15.8,2.4,15.4,29.8,10,0.7,0,0,0,0
4844,1701734400.0,21.0,5.1,13.1,21.0,1.5,11.9,-4.83,20.8,0.0,0.0,17.3,17.7,39.2,30.4,10,0.75,0,1,0,0
4845,1683936000.0,20.7,7.9,12.9,20.7,5.2,11.8,-2.6,37.0,2.0,29.17,20.9,10.8,38.1,28.6,10,0.77,0,0,1,0
4846,1684022400.0,18.7,7.2,11.5,18.7,4.4,10.4,-0.8,44.4,1.9,25.0,20.5,19.2,35.1,22.3,9,0.81,0,0,1,0
4847,1684108800.0,16.6,6.0,11.4,16.6,2.9,10.1,-2.8,38.4,0.4,12.5,15.8,19.2,33.0,24.8,8,0.84,0,0,1,0
4848,1684195200.0,20.6,6.2,13.2,20.6,3.2,12.1,-4.83,29.4,0.0,0.0,16.2,10.1,18.5,30.7,10,0.88,0,0,0,0
4849,1684281600.0,21.5,7.7,14.0,21.5,5.0,13.3,-3.6,31.6,0.1,4.17,15.8,4.1,23.7,30.1,10,0.91,0,0,1,0
4850,1684368000.0,18.7,8.7,12.5,18.7,6.7,11.9,1.3,47.9,0.8,25.0,15.1,5.5,78.2,18.0,9,0.95,0,0,1,0
4851,1684454400.0,18.7,6.3,12.7,18.7,3.8,12.2,-0.2,44.1,0.4,16.67,14.8,347.9,45.1,27.0,10,0.0,0,0,1,0
4852,1684540800.0,19.0,6.7,11.7,19.0,4.2,10.9,-0.4,46.1,3.3,33.33,14.8,359.6,40.2,24.8,9,0.02,0,0,1,0
4853,1684627200.0,21.9,6.7,13.9,21.9,3.9,13.1,-2.4,34.7,0.2,8.33,15.8,350.3,10.0,30.8,10,0.05,0,0,1,0
4854,1684713600.0,23.0,9.0,15.3,23.0,6.7,14.9,-3.1,29.7,0.2,8.33,19.8,15.5,17.7,30.2,10,0.08,0,0,1,0
4855,1684800000.0,23.5,9.3,16.2,23.5,7.0,15.9,-0.6,33.5,0.1,4.17,15.5,4.0,47.9,28.5,10,0.12,0,0,1,0
4856,1684886400.0,15.9,8.1,11.6,15.9,7.4,11.5,5.5,67.8,4.8,54.17,10.8,328.0,95.0,11.6,6,0.15,0,0,1,0
4857,1684972800.0,13.5,6.9,9.5,13.5,5.1,9.0,5.2,75.1,9.0,66.67,9.0,344.1,78.5,14.4,5,0.18,0,0,1,0
4858,1685059200.0,15.7,5.9,10.0,15.7,3.8,9.3,3.4,65.5,5.9,45.83,14.4,240.7,76.8,23.1,10,0.21,0,0,1,0
4859,1685145600.0,14.6,6.1,10.1,14.6,3.6,9.4,4.2,68.9,6.5,58.33,13.7,315.3,77.4,21.5,8,0.25,0,0,1,0
4860,1685232000.0,18.9,4.2,11.9,18.9,0.9,10.9,-1.1,45.7,0.1,4.17,14.4,349.8,23.4,31.3,10,0.28,0,0,1,0
4861,1685318400.0,19.8,7.6,12.5,19.8,5.4,11.9,1.4,49.7,1.9,33.33,14.8,65.1,62.8,25.7,10,0.31,0,0,1,0
4862,1685404800.0,18.9,7.9,12.5,18.9,7.9,12.3,5.7,65.7,6.4,54.17,14.4,188.3,65.3,21.9,9,0.34,0,0,1,0
4863,1685491200.0,16.8,7.2,10.8,16.8,5.2,10.0,4.8,68.0,15.6,62.5,15.1,7.5,82.4,15.1,8,0.37,0,0,1,0
4864,1672963200.0,19.3,5.1,11.7,19.3,1.9,10.5,0.7,51.3,3.6,29.17,15.8,353.4,53.0,27.0,10,0.41,0,0,1,0
4865,1675641600.0,16.1,5.6,10.4,16.1,2.5,9.2,1.2,55.6,1.7,25.0,14.8,2.5,53.1,21.8,8,0.44,0,0,1,0
4866,1678060800.0,19.1,6.2,12.4,19.1,3.4,11.5,-0.9,41.9,0.3,8.33,14.8,0.9,34.1,27.8,10,0.47,0,0,1,0
